id,key,value,type
4242987733,public_transport,stop_position,regular
4242987734,bus,yes,regular
4242987734,highway,bus_stop,regular
4242987734,name,Victoria Kent (Av. la Barzola),regular
4242987734,network,Tussam,regular
4242987734,operator,Tussam,regular
4242987734,phone,+34 955 010 010,regular
4242987734,public_transport,platform,regular
4242987734,website,http://www.tussam.es,regular
4242987735,bus,yes,regular
4242987735,highway,bus_stop,regular
4242987735,name,Jose Bermejo (Fray Serafin Madrid),regular
4242987735,public_transport,platform,regular
4242987736,bus,yes,regular
4242987736,highway,bus_stop,regular
4242987736,name,Parque Sierra Nevada (Corral de los Olmos),regular
4242987736,public_transport,platform,regular
4242987737,bus,yes,regular
4242987737,highway,bus_stop,regular
4242987737,name,Corral del Agua,regular
4242987737,public_transport,platform,regular
4242987738,bus,yes,regular
4242987738,highway,bus_stop,regular
4242987738,name,Camino de los toros (Corral del Moro),regular
4242987738,public_transport,platform,regular
4242987739,bus,yes,regular
4242987739,highway,bus_stop,regular
4242987739,name,Poeta Fernandez de los Rios (Av. Doctor Fedriani),regular
4242987739,public_transport,stop_position,regular
4244794210,amenity,cafe,regular
4244794210,name,Bodega Bonaire,regular
4244916343,amenity,drinking_water,regular
4244916343,name,Fuente de agua potable fuera de servicio.,regular
4244916343,wheelchair,yes,regular
4247180419,entrance,main,regular
4247511160,highway,crossing,regular
4254289452,crossing,uncontrolled,regular
4254289452,crossing_ref,zebra,regular
4254289452,highway,crossing,regular
4254289453,crossing,uncontrolled,regular
4254289453,crossing_ref,zebra,regular
4254289453,highway,crossing,regular
4254289454,crossing,uncontrolled,regular
4254289454,crossing_ref,zebra,regular
4254289454,highway,crossing,regular
4254289456,highway,stop,regular
4256157766,genus,Citrus,regular
4256157766,leaf_cycle,evergreen,regular
4256157766,leaf_type,broadleaved,regular
4256157766,natural,tree,regular
4256157766,species,Citrus × aurantium,regular
4256157766,es,Naranjo amargo,species
4256157766,wikidata,Q147096,species
4256157766,wikipedia,es:Citrus × aurantium,species
4256157774,genus,Citrus,regular
4256157774,leaf_cycle,evergreen,regular
4256157774,leaf_type,broadleaved,regular
4256157774,natural,tree,regular
4256157774,species,Citrus × aurantium,regular
4256157774,es,Naranjo amargo,species
4256157774,wikidata,Q147096,species
4256157774,wikipedia,es:Citrus × aurantium,species
4256157777,genus,Citrus,regular
4256157777,leaf_cycle,evergreen,regular
4256157777,leaf_type,broadleaved,regular
4256157777,natural,tree,regular
4256157777,species,Citrus × aurantium,regular
4256157777,es,Naranjo amargo,species
4256157777,wikidata,Q147096,species
4256157777,wikipedia,es:Citrus × aurantium,species
4256157778,genus,Citrus,regular
4256157778,leaf_cycle,evergreen,regular
4256157778,leaf_type,broadleaved,regular
4256157778,natural,tree,regular
4256157778,species,Citrus × aurantium,regular
4256157778,es,Naranjo amargo,species
4256157778,wikidata,Q147096,species
4256157778,wikipedia,es:Citrus × aurantium,species
4256157782,genus,Citrus,regular
4256157782,leaf_cycle,evergreen,regular
4256157782,leaf_type,broadleaved,regular
4256157782,natural,tree,regular
4256157782,species,Citrus × aurantium,regular
4256157782,es,Naranjo amargo,species
4256157782,wikidata,Q147096,species
4256157782,wikipedia,es:Citrus × aurantium,species
4256157783,genus,Citrus,regular
4256157783,leaf_cycle,evergreen,regular
4256157783,leaf_type,broadleaved,regular
4256157783,natural,tree,regular
4256157783,species,Citrus × aurantium,regular
4256157783,es,Naranjo amargo,species
4256157783,wikidata,Q147096,species
4256157783,wikipedia,es:Citrus × aurantium,species
4256157784,genus,Citrus,regular
4256157784,leaf_cycle,evergreen,regular
4256157784,leaf_type,broadleaved,regular
4256157784,natural,tree,regular
4256157784,species,Citrus × aurantium,regular
4256157784,es,Naranjo amargo,species
4256157784,wikidata,Q147096,species
4256157784,wikipedia,es:Citrus × aurantium,species
4256157794,genus,Citrus,regular
4256157794,leaf_cycle,evergreen,regular
4256157794,leaf_type,broadleaved,regular
4256157794,natural,tree,regular
4256157794,species,Citrus × aurantium,regular
4256157794,es,Naranjo amargo,species
4256157794,wikidata,Q147096,species
4256157794,wikipedia,es:Citrus × aurantium,species
4256157798,genus,Citrus,regular
4256157798,leaf_cycle,evergreen,regular
4256157798,leaf_type,broadleaved,regular
4256157798,natural,tree,regular
4256157798,species,Citrus × aurantium,regular
4256157798,es,Naranjo amargo,species
4256157798,wikidata,Q147096,species
4256157798,wikipedia,es:Citrus × aurantium,species
4256157802,genus,Citrus,regular
4256157802,leaf_cycle,evergreen,regular
4256157802,leaf_type,broadleaved,regular
4256157802,natural,tree,regular
4256157802,species,Citrus × aurantium,regular
4256157802,es,Naranjo amargo,species
4256157802,wikidata,Q147096,species
4256157802,wikipedia,es:Citrus × aurantium,species
4256157807,genus,Citrus,regular
4256157807,leaf_cycle,evergreen,regular
4256157807,leaf_type,broadleaved,regular
4256157807,natural,tree,regular
4256157807,species,Citrus × aurantium,regular
4256157807,es,Naranjo amargo,species
4256157807,wikidata,Q147096,species
4256157807,wikipedia,es:Citrus × aurantium,species
4256157809,genus,Citrus,regular
4256157809,leaf_cycle,evergreen,regular
4256157809,leaf_type,broadleaved,regular
4256157809,natural,tree,regular
4256157809,species,Citrus × aurantium,regular
4256157809,es,Naranjo amargo,species
4256157809,wikidata,Q147096,species
4256157809,wikipedia,es:Citrus × aurantium,species
4256157815,genus,Citrus,regular
4256157815,leaf_cycle,evergreen,regular
4256157815,leaf_type,broadleaved,regular
4256157815,natural,tree,regular
4256157815,species,Citrus × aurantium,regular
4256157815,es,Naranjo amargo,species
4256157815,wikidata,Q147096,species
4256157815,wikipedia,es:Citrus × aurantium,species
4256157820,genus,Citrus,regular
4256157820,leaf_cycle,evergreen,regular
4256157820,leaf_type,broadleaved,regular
4256157820,natural,tree,regular
4256157820,species,Citrus × aurantium,regular
4256157820,es,Naranjo amargo,species
4256157820,wikidata,Q147096,species
4256157820,wikipedia,es:Citrus × aurantium,species
4256157822,genus,Citrus,regular
4256157822,leaf_cycle,evergreen,regular
4256157822,leaf_type,broadleaved,regular
4256157822,natural,tree,regular
4256157822,species,Citrus × aurantium,regular
4256157822,es,Naranjo amargo,species
4256157822,wikidata,Q147096,species
4256157822,wikipedia,es:Citrus × aurantium,species
4256157827,genus,Citrus,regular
4256157827,leaf_cycle,evergreen,regular
4256157827,leaf_type,broadleaved,regular
4256157827,natural,tree,regular
4256157827,species,Citrus × aurantium,regular
4256157827,es,Naranjo amargo,species
4256157827,wikidata,Q147096,species
4256157827,wikipedia,es:Citrus × aurantium,species
4256157834,genus,Citrus,regular
4256157834,leaf_cycle,evergreen,regular
4256157834,leaf_type,broadleaved,regular
4256157834,natural,tree,regular
4256157834,species,Citrus × aurantium,regular
4256157834,es,Naranjo amargo,species
4256157834,wikidata,Q147096,species
4256157834,wikipedia,es:Citrus × aurantium,species
4256157843,genus,Citrus,regular
4256157843,leaf_cycle,evergreen,regular
4256157843,leaf_type,broadleaved,regular
4256157843,natural,tree,regular
4256157843,species,Citrus × aurantium,regular
4256157843,es,Naranjo amargo,species
4256157843,wikidata,Q147096,species
4256157843,wikipedia,es:Citrus × aurantium,species
4256157849,genus,Citrus,regular
4256157849,leaf_cycle,evergreen,regular
4256157849,leaf_type,broadleaved,regular
4256157849,natural,tree,regular
4256157849,species,Citrus × aurantium,regular
4256157849,es,Naranjo amargo,species
4256157849,wikidata,Q147096,species
4256157849,wikipedia,es:Citrus × aurantium,species
4256157853,genus,Citrus,regular
4256157853,leaf_cycle,evergreen,regular
4256157853,leaf_type,broadleaved,regular
4256157853,natural,tree,regular
4256157853,species,Citrus × aurantium,regular
4256157853,es,Naranjo amargo,species
4256157853,wikidata,Q147096,species
4256157853,wikipedia,es:Citrus × aurantium,species
4256157856,leaf_cycle,evergreen,regular
4256157856,leaf_type,broadleaved,regular
4256157856,natural,tree,regular
4256157865,genus,Citrus,regular
4256157865,leaf_cycle,evergreen,regular
4256157865,leaf_type,broadleaved,regular
4256157865,natural,tree,regular
4256157865,species,Citrus × aurantium,regular
4256157865,es,Naranjo amargo,species
4256157865,wikidata,Q147096,species
4256157865,wikipedia,es:Citrus × aurantium,species
4256158232,access,private,regular
4256158232,amenity,parking_entrance,regular
4256158232,parking,underground,regular
4256175516,amenity,pharmacy,regular
4256175516,name,Farmacia Fernández Doblas,regular
4256175516,source,survey,regular
4259468078,crossing,uncontrolled,regular
4259468078,crossing_ref,zebra,regular
4259468078,highway,crossing,regular
4260120907,amenity,parking_entrance,regular
4260125309,amenity,parking_entrance,regular
4260125309,level,-1,regular
4260133796,crossing,uncontrolled,regular
4260133796,crossing_ref,zebra,regular
4260133796,highway,crossing,regular
4260133802,crossing,uncontrolled,regular
4260133802,crossing_ref,zebra,regular
4260133802,highway,crossing,regular
4260133826,crossing,uncontrolled,regular
4260133826,crossing_ref,zebra,regular
4260133826,highway,crossing,regular
4260154007,amenity,parking_entrance,regular
4260161196,amenity,parking_entrance,regular
4260177608,amenity,parking_entrance,regular
4260184876,amenity,parking_entrance,regular
4260184877,amenity,parking,regular
4260184877,capacity,650,regular
4260184877,layer,-1,regular
4260184877,lit,yes,regular
4260184877,name,Parking Arjona,regular
4260184877,parking,underground,regular
4260300465,amenity,bar,regular
4260300465,cuisine,spanish,regular
4260300465,name,Bodegas Díaz-Salazar,regular
4260300466,name,Candela,regular
4260300466,shop,clothes,regular
4260300467,amenity,pharmacy,regular
4260300467,name,Farmacia del Arenal,regular
4260300468,name,Foto Catedral,regular
4260300468,shop,photo,regular
4260300469,amenity,restaurant,regular
4260300469,cuisine,italian,regular
4260300469,name,Macheroni & Co,regular
4260300469,website,http://www.maccheroni.es/,regular
4260300470,name,Pampling,regular
4260300470,shop,clothes,regular
4260300470,website,https://www.pampling.com/,regular
4260300471,name,Pasión por el té,regular
4260300471,shop,tea,regular
4260300471,website,https://www.teyte.net/,regular
4260300472,genus,Citrus,regular
4260300472,leaf_cycle,evergreen,regular
4260300472,leaf_type,broadleaved,regular
4260300472,natural,tree,regular
4260300472,species,Citrus × aurantium,regular
4260300472,es,Naranjo amargo,species
4260300472,wikidata,Q147096,species
4260300472,wikipedia,es:Citrus × aurantium,species
4260300473,genus,Citrus,regular
4260300473,leaf_cycle,evergreen,regular
4260300473,leaf_type,broadleaved,regular
4260300473,natural,tree,regular
4260300473,species,Citrus × aurantium,regular
4260300473,es,Naranjo amargo,species
4260300473,wikidata,Q147096,species
4260300473,wikipedia,es:Citrus × aurantium,species
4260300474,genus,Citrus,regular
4260300474,leaf_cycle,evergreen,regular
4260300474,leaf_type,broadleaved,regular
4260300474,natural,tree,regular
4260300474,species,Citrus × aurantium,regular
4260300474,es,Naranjo amargo,species
4260300474,wikidata,Q147096,species
4260300474,wikipedia,es:Citrus × aurantium,species
4260300475,genus,Citrus,regular
4260300475,leaf_cycle,evergreen,regular
4260300475,leaf_type,broadleaved,regular
4260300475,natural,tree,regular
4260300475,species,Citrus × aurantium,regular
4260300475,es,Naranjo amargo,species
4260300475,wikidata,Q147096,species
4260300475,wikipedia,es:Citrus × aurantium,species
4260300476,genus,Citrus,regular
4260300476,leaf_cycle,evergreen,regular
4260300476,leaf_type,broadleaved,regular
4260300476,natural,tree,regular
4260300476,species,Citrus × aurantium,regular
4260300476,es,Naranjo amargo,species
4260300476,wikidata,Q147096,species
4260300476,wikipedia,es:Citrus × aurantium,species
4260300477,genus,Citrus,regular
4260300477,leaf_cycle,evergreen,regular
4260300477,leaf_type,broadleaved,regular
4260300477,natural,tree,regular
4260300477,species,Citrus × aurantium,regular
4260300477,es,Naranjo amargo,species
4260300477,wikidata,Q147096,species
4260300477,wikipedia,es:Citrus × aurantium,species
4260300479,genus,Citrus,regular
4260300479,leaf_cycle,evergreen,regular
4260300479,leaf_type,broadleaved,regular
4260300479,natural,tree,regular
4260300479,species,Citrus × aurantium,regular
4260300479,es,Naranjo amargo,species
4260300479,wikidata,Q147096,species
4260300479,wikipedia,es:Citrus × aurantium,species
4260300480,genus,Citrus,regular
4260300480,leaf_cycle,evergreen,regular
4260300480,leaf_type,broadleaved,regular
4260300480,natural,tree,regular
4260300480,species,Citrus × aurantium,regular
4260300480,es,Naranjo amargo,species
4260300480,wikidata,Q147096,species
4260300480,wikipedia,es:Citrus × aurantium,species
4260300481,genus,Citrus,regular
4260300481,leaf_cycle,evergreen,regular
4260300481,leaf_type,broadleaved,regular
4260300481,natural,tree,regular
4260300481,species,Citrus × aurantium,regular
4260300481,es,Naranjo amargo,species
4260300481,wikidata,Q147096,species
4260300481,wikipedia,es:Citrus × aurantium,species
4260300482,genus,Citrus,regular
4260300482,leaf_cycle,evergreen,regular
4260300482,leaf_type,broadleaved,regular
4260300482,natural,tree,regular
4260300482,species,Citrus × aurantium,regular
4260300482,es,Naranjo amargo,species
4260300482,wikidata,Q147096,species
4260300482,wikipedia,es:Citrus × aurantium,species
4260300483,genus,Citrus,regular
4260300483,leaf_cycle,evergreen,regular
4260300483,leaf_type,broadleaved,regular
4260300483,natural,tree,regular
4260300483,species,Citrus × aurantium,regular
4260300483,es,Naranjo amargo,species
4260300483,wikidata,Q147096,species
4260300483,wikipedia,es:Citrus × aurantium,species
4260300484,genus,Citrus,regular
4260300484,leaf_cycle,evergreen,regular
4260300484,leaf_type,broadleaved,regular
4260300484,natural,tree,regular
4260300484,species,Citrus × aurantium,regular
4260300484,es,Naranjo amargo,species
4260300484,wikidata,Q147096,species
4260300484,wikipedia,es:Citrus × aurantium,species
4260300486,genus,Citrus,regular
4260300486,leaf_cycle,evergreen,regular
4260300486,leaf_type,broadleaved,regular
4260300486,natural,tree,regular
4260300486,species,Citrus × aurantium,regular
4260300486,es,Naranjo amargo,species
4260300486,wikidata,Q147096,species
4260300486,wikipedia,es:Citrus × aurantium,species
4260300487,genus,Citrus,regular
4260300487,leaf_cycle,evergreen,regular
4260300487,leaf_type,broadleaved,regular
4260300487,natural,tree,regular
4260300487,species,Citrus × aurantium,regular
4260300487,es,Naranjo amargo,species
4260300487,wikidata,Q147096,species
4260300487,wikipedia,es:Citrus × aurantium,species
4260301389,genus,Citrus,regular
4260301389,leaf_cycle,evergreen,regular
4260301389,leaf_type,broadleaved,regular
4260301389,natural,tree,regular
4260301389,species,Citrus × aurantium,regular
4260301389,es,Naranjo amargo,species
4260301389,wikidata,Q147096,species
4260301389,wikipedia,es:Citrus × aurantium,species
4260301390,genus,Citrus,regular
4260301390,leaf_cycle,evergreen,regular
4260301390,leaf_type,broadleaved,regular
4260301390,natural,tree,regular
4260301390,species,Citrus × aurantium,regular
4260301390,es,Naranjo amargo,species
4260301390,wikidata,Q147096,species
4260301390,wikipedia,es:Citrus × aurantium,species
4260301391,genus,Citrus,regular
4260301391,leaf_cycle,evergreen,regular
4260301391,leaf_type,broadleaved,regular
4260301391,natural,tree,regular
4260301391,species,Citrus × aurantium,regular
4260301391,es,Naranjo amargo,species
4260301391,wikidata,Q147096,species
4260301391,wikipedia,es:Citrus × aurantium,species
4260301393,genus,Citrus,regular
4260301393,leaf_cycle,evergreen,regular
4260301393,leaf_type,broadleaved,regular
4260301393,natural,tree,regular
4260301393,species,Citrus × aurantium,regular
4260301393,es,Naranjo amargo,species
4260301393,wikidata,Q147096,species
4260301393,wikipedia,es:Citrus × aurantium,species
4260301395,genus,Citrus,regular
4260301395,leaf_cycle,evergreen,regular
4260301395,leaf_type,broadleaved,regular
4260301395,natural,tree,regular
4260301395,species,Citrus × aurantium,regular
4260301395,es,Naranjo amargo,species
4260301395,wikidata,Q147096,species
4260301395,wikipedia,es:Citrus × aurantium,species
4260301396,genus,Citrus,regular
4260301396,leaf_cycle,evergreen,regular
4260301396,leaf_type,broadleaved,regular
4260301396,natural,tree,regular
4260301396,species,Citrus × aurantium,regular
4260301396,es,Naranjo amargo,species
4260301396,wikidata,Q147096,species
4260301396,wikipedia,es:Citrus × aurantium,species
4260301397,genus,Platanus,regular
4260301397,leaf_cycle,deciduous,regular
4260301397,leaf_type,broadleaved,regular
4260301397,natural,tree,regular
4260301397,species,Platanus × hispanica,regular
4260301397,es,Plátano de sombra,species
4260301397,wikidata,Q161374,species
4260301397,wikipedia,es:Platanus × hispanica,species
4260301398,genus,Citrus,regular
4260301398,leaf_cycle,evergreen,regular
4260301398,leaf_type,broadleaved,regular
4260301398,natural,tree,regular
4260301398,species,Citrus × aurantium,regular
4260301398,es,Naranjo amargo,species
4260301398,wikidata,Q147096,species
4260301398,wikipedia,es:Citrus × aurantium,species
4260301400,genus,Citrus,regular
4260301400,leaf_cycle,evergreen,regular
4260301400,leaf_type,broadleaved,regular
4260301400,natural,tree,regular
4260301400,species,Citrus × aurantium,regular
4260301400,es,Naranjo amargo,species
4260301400,wikidata,Q147096,species
4260301400,wikipedia,es:Citrus × aurantium,species
4260301404,genus,Platanus,regular
4260301404,leaf_cycle,deciduous,regular
4260301404,leaf_type,broadleaved,regular
4260301404,natural,tree,regular
4260301404,species,Platanus × hispanica,regular
4260301404,es,Plátano de sombra,species
4260301404,wikidata,Q161374,species
4260301404,wikipedia,es:Platanus × hispanica,species
4260301405,genus,Citrus,regular
4260301405,leaf_cycle,evergreen,regular
4260301405,leaf_type,broadleaved,regular
4260301405,natural,tree,regular
4260301405,species,Citrus × aurantium,regular
4260301405,es,Naranjo amargo,species
4260301405,wikidata,Q147096,species
4260301405,wikipedia,es:Citrus × aurantium,species
4260301407,genus,Citrus,regular
4260301407,leaf_cycle,evergreen,regular
4260301407,leaf_type,broadleaved,regular
4260301407,natural,tree,regular
4260301407,species,Citrus × aurantium,regular
4260301407,es,Naranjo amargo,species
4260301407,wikidata,Q147096,species
4260301407,wikipedia,es:Citrus × aurantium,species
4260301408,genus,Citrus,regular
4260301408,leaf_cycle,evergreen,regular
4260301408,leaf_type,broadleaved,regular
4260301408,natural,tree,regular
4260301408,species,Citrus × aurantium,regular
4260301408,es,Naranjo amargo,species
4260301408,wikidata,Q147096,species
4260301408,wikipedia,es:Citrus × aurantium,species
4260301412,genus,Citrus,regular
4260301412,leaf_cycle,evergreen,regular
4260301412,leaf_type,broadleaved,regular
4260301412,natural,tree,regular
4260301412,species,Citrus × aurantium,regular
4260301412,es,Naranjo amargo,species
4260301412,wikidata,Q147096,species
4260301412,wikipedia,es:Citrus × aurantium,species
4260301413,genus,Platanus,regular
4260301413,leaf_cycle,deciduous,regular
4260301413,leaf_type,broadleaved,regular
4260301413,natural,tree,regular
4260301413,species,Platanus × hispanica,regular
4260301413,es,Plátano de sombra,species
4260301413,wikidata,Q161374,species
4260301413,wikipedia,es:Platanus × hispanica,species
4260301418,genus,Platanus,regular
4260301418,leaf_cycle,deciduous,regular
4260301418,leaf_type,broadleaved,regular
4260301418,natural,tree,regular
4260301418,species,Platanus × hispanica,regular
4260301418,es,Plátano de sombra,species
4260301418,wikidata,Q161374,species
4260301418,wikipedia,es:Platanus × hispanica,species
4260301420,genus,Citrus,regular
4260301420,leaf_cycle,evergreen,regular
4260301420,leaf_type,broadleaved,regular
4260301420,natural,tree,regular
4260301420,species,Citrus × aurantium,regular
4260301420,es,Naranjo amargo,species
4260301420,wikidata,Q147096,species
4260301420,wikipedia,es:Citrus × aurantium,species
4260301421,genus,Citrus,regular
4260301421,leaf_cycle,evergreen,regular
4260301421,leaf_type,broadleaved,regular
4260301421,natural,tree,regular
4260301421,species,Citrus × aurantium,regular
4260301421,es,Naranjo amargo,species
4260301421,wikidata,Q147096,species
4260301421,wikipedia,es:Citrus × aurantium,species
4260301423,genus,Citrus,regular
4260301423,leaf_cycle,evergreen,regular
4260301423,leaf_type,broadleaved,regular
4260301423,natural,tree,regular
4260301423,species,Citrus × aurantium,regular
4260301423,es,Naranjo amargo,species
4260301423,wikidata,Q147096,species
4260301423,wikipedia,es:Citrus × aurantium,species
4260301425,genus,Citrus,regular
4260301425,leaf_cycle,evergreen,regular
4260301425,leaf_type,broadleaved,regular
4260301425,natural,tree,regular
4260301425,species,Citrus × aurantium,regular
4260301425,es,Naranjo amargo,species
4260301425,wikidata,Q147096,species
4260301425,wikipedia,es:Citrus × aurantium,species
4260301427,genus,Citrus,regular
4260301427,leaf_cycle,evergreen,regular
4260301427,leaf_type,broadleaved,regular
4260301427,natural,tree,regular
4260301427,species,Citrus × aurantium,regular
4260301427,es,Naranjo amargo,species
4260301427,wikidata,Q147096,species
4260301427,wikipedia,es:Citrus × aurantium,species
4260301430,genus,Citrus,regular
4260301430,leaf_cycle,evergreen,regular
4260301430,leaf_type,broadleaved,regular
4260301430,natural,tree,regular
4260301430,species,Citrus × aurantium,regular
4260301430,es,Naranjo amargo,species
4260301430,wikidata,Q147096,species
4260301430,wikipedia,es:Citrus × aurantium,species
4260301433,genus,Citrus,regular
4260301433,leaf_cycle,evergreen,regular
4260301433,leaf_type,broadleaved,regular
4260301433,natural,tree,regular
4260301433,species,Citrus × aurantium,regular
4260301433,es,Naranjo amargo,species
4260301433,wikidata,Q147096,species
4260301433,wikipedia,es:Citrus × aurantium,species
4260301436,genus,Citrus,regular
4260301436,leaf_cycle,evergreen,regular
4260301436,leaf_type,broadleaved,regular
4260301436,natural,tree,regular
4260301436,species,Citrus × aurantium,regular
4260301436,es,Naranjo amargo,species
4260301436,wikidata,Q147096,species
4260301436,wikipedia,es:Citrus × aurantium,species
4260301437,genus,Citrus,regular
4260301437,leaf_cycle,evergreen,regular
4260301437,leaf_type,broadleaved,regular
4260301437,natural,tree,regular
4260301437,species,Citrus × aurantium,regular
4260301437,es,Naranjo amargo,species
4260301437,wikidata,Q147096,species
4260301437,wikipedia,es:Citrus × aurantium,species
4260301438,shop,gift,regular
4260301439,genus,Citrus,regular
4260301439,leaf_cycle,evergreen,regular
4260301439,leaf_type,broadleaved,regular
4260301439,natural,tree,regular
4260301439,species,Citrus × aurantium,regular
4260301439,es,Naranjo amargo,species
4260301439,wikidata,Q147096,species
4260301439,wikipedia,es:Citrus × aurantium,species
4260301445,genus,Citrus,regular
4260301445,leaf_cycle,evergreen,regular
4260301445,leaf_type,broadleaved,regular
4260301445,natural,tree,regular
4260301445,species,Citrus × aurantium,regular
4260301445,es,Naranjo amargo,species
4260301445,wikidata,Q147096,species
4260301445,wikipedia,es:Citrus × aurantium,species
4260301449,genus,Platanus,regular
4260301449,leaf_cycle,deciduous,regular
4260301449,leaf_type,broadleaved,regular
4260301449,natural,tree,regular
4260301449,species,Platanus × hispanica,regular
4260301449,es,Plátano de sombra,species
4260301449,wikidata,Q161374,species
4260301449,wikipedia,es:Platanus × hispanica,species
4260301454,genus,Citrus,regular
4260301454,leaf_cycle,evergreen,regular
4260301454,leaf_type,broadleaved,regular
4260301454,natural,tree,regular
4260301454,species,Citrus × aurantium,regular
4260301454,es,Naranjo amargo,species
4260301454,wikidata,Q147096,species
4260301454,wikipedia,es:Citrus × aurantium,species
4260301457,genus,Platanus,regular
4260301457,leaf_cycle,deciduous,regular
4260301457,leaf_type,broadleaved,regular
4260301457,natural,tree,regular
4260301457,species,Platanus × hispanica,regular
4260301457,es,Plátano de sombra,species
4260301457,wikidata,Q161374,species
4260301457,wikipedia,es:Platanus × hispanica,species
4260301463,genus,Platanus,regular
4260301463,leaf_cycle,deciduous,regular
4260301463,leaf_type,broadleaved,regular
4260301463,natural,tree,regular
4260301463,species,Platanus × hispanica,regular
4260301463,es,Plátano de sombra,species
4260301463,wikidata,Q161374,species
4260301463,wikipedia,es:Platanus × hispanica,species
4260301467,genus,Platanus,regular
4260301467,leaf_cycle,deciduous,regular
4260301467,leaf_type,broadleaved,regular
4260301467,natural,tree,regular
4260301467,species,Platanus × hispanica,regular
4260301467,es,Plátano de sombra,species
4260301467,wikidata,Q161374,species
4260301467,wikipedia,es:Platanus × hispanica,species
4260301471,genus,Platanus,regular
4260301471,leaf_cycle,deciduous,regular
4260301471,leaf_type,broadleaved,regular
4260301471,natural,tree,regular
4260301471,species,Platanus × hispanica,regular
4260301471,es,Plátano de sombra,species
4260301471,wikidata,Q161374,species
4260301471,wikipedia,es:Platanus × hispanica,species
4260301472,genus,Platanus,regular
4260301472,leaf_cycle,deciduous,regular
4260301472,leaf_type,broadleaved,regular
4260301472,natural,tree,regular
4260301472,species,Platanus × hispanica,regular
4260301472,es,Plátano de sombra,species
4260301472,wikidata,Q161374,species
4260301472,wikipedia,es:Platanus × hispanica,species
4260301473,genus,Platanus,regular
4260301473,leaf_cycle,deciduous,regular
4260301473,leaf_type,broadleaved,regular
4260301473,natural,tree,regular
4260301473,species,Platanus × hispanica,regular
4260301473,es,Plátano de sombra,species
4260301473,wikidata,Q161374,species
4260301473,wikipedia,es:Platanus × hispanica,species
4260301474,genus,Citrus,regular
4260301474,leaf_cycle,evergreen,regular
4260301474,leaf_type,broadleaved,regular
4260301474,natural,tree,regular
4260301474,species,Citrus × aurantium,regular
4260301474,es,Naranjo amargo,species
4260301474,wikidata,Q147096,species
4260301474,wikipedia,es:Citrus × aurantium,species
4260301475,genus,Citrus,regular
4260301475,leaf_cycle,evergreen,regular
4260301475,leaf_type,broadleaved,regular
4260301475,natural,tree,regular
4260301475,species,Citrus × aurantium,regular
4260301475,es,Naranjo amargo,species
4260301475,wikidata,Q147096,species
4260301475,wikipedia,es:Citrus × aurantium,species
4260301476,genus,Citrus,regular
4260301476,leaf_cycle,evergreen,regular
4260301476,leaf_type,broadleaved,regular
4260301476,natural,tree,regular
4260301476,species,Citrus × aurantium,regular
4260301476,es,Naranjo amargo,species
4260301476,wikidata,Q147096,species
4260301476,wikipedia,es:Citrus × aurantium,species
4260301478,genus,Citrus,regular
4260301478,leaf_cycle,evergreen,regular
4260301478,leaf_type,broadleaved,regular
4260301478,natural,tree,regular
4260301478,species,Citrus × aurantium,regular
4260301478,es,Naranjo amargo,species
4260301478,wikidata,Q147096,species
4260301478,wikipedia,es:Citrus × aurantium,species
4260301480,genus,Citrus,regular
4260301480,leaf_cycle,evergreen,regular
4260301480,leaf_type,broadleaved,regular
4260301480,natural,tree,regular
4260301480,species,Citrus × aurantium,regular
4260301480,es,Naranjo amargo,species
4260301480,wikidata,Q147096,species
4260301480,wikipedia,es:Citrus × aurantium,species
4260301483,genus,Citrus,regular
4260301483,leaf_cycle,evergreen,regular
4260301483,leaf_type,broadleaved,regular
4260301483,natural,tree,regular
4260301483,species,Citrus × aurantium,regular
4260301483,es,Naranjo amargo,species
4260301483,wikidata,Q147096,species
4260301483,wikipedia,es:Citrus × aurantium,species
4260301484,genus,Citrus,regular
4260301484,leaf_cycle,evergreen,regular
4260301484,leaf_type,broadleaved,regular
4260301484,natural,tree,regular
4260301484,species,Citrus × aurantium,regular
4260301484,es,Naranjo amargo,species
4260301484,wikidata,Q147096,species
4260301484,wikipedia,es:Citrus × aurantium,species
4260301488,genus,Citrus,regular
4260301488,leaf_cycle,evergreen,regular
4260301488,leaf_type,broadleaved,regular
4260301488,natural,tree,regular
4260301488,species,Citrus × aurantium,regular
4260301488,es,Naranjo amargo,species
4260301488,wikidata,Q147096,species
4260301488,wikipedia,es:Citrus × aurantium,species
4260301496,genus,Citrus,regular
4260301496,leaf_cycle,evergreen,regular
4260301496,leaf_type,broadleaved,regular
4260301496,natural,tree,regular
4260301496,species,Citrus × aurantium,regular
4260301496,es,Naranjo amargo,species
4260301496,wikidata,Q147096,species
4260301496,wikipedia,es:Citrus × aurantium,species
4260301503,genus,Citrus,regular
4260301503,leaf_cycle,evergreen,regular
4260301503,leaf_type,broadleaved,regular
4260301503,natural,tree,regular
4260301503,species,Citrus × aurantium,regular
4260301503,es,Naranjo amargo,species
4260301503,wikidata,Q147096,species
4260301503,wikipedia,es:Citrus × aurantium,species
4260301516,genus,Citrus,regular
4260301516,leaf_cycle,evergreen,regular
4260301516,leaf_type,broadleaved,regular
4260301516,natural,tree,regular
4260301516,species,Citrus × aurantium,regular
4260301516,es,Naranjo amargo,species
4260301516,wikidata,Q147096,species
