id,key,value,type
372117200,building,residential,regular
372117200,levels,3,building
372117200,source,catastro,regular
372117201,city,Sevilla,addr
372117201,housenumber,14,addr
372117201,postcode,41004,addr
372117201,street,Calle Cerrajería,addr
372117201,building,yes,regular
372117201,levels,3,building
372117201,source,catastro,regular
372117201,tourism,apartamiento_turistico_mi_rincon_en_sevilla,regular
372117202,housenumber,16,addr
372117202,street,Calle Cerrajería,addr
372117202,building,residential,regular
372117202,levels,3,building
372117202,source,catastro,regular
372117204,housenumber,3,addr
372117204,street,Calle Rivero,addr
372117204,building,residential,regular
372117204,source,catastro,regular
372117205,housenumber,3,addr
372117205,street,Callejón Almiralte Torralva,addr
372117205,building,residential,regular
372117205,source,catastro,regular
372117208,housenumber,34,addr
372117208,street,Calle Sierpes,addr
372117208,building,residential,regular
372117208,levels,3,building
372117208,source,catastro,regular
372117209,housenumber,36,addr
372117209,street,Calle Sierpes,addr
372117209,building,residential,regular
372117209,levels,3,building
372117209,source,catastro,regular
372117210,housenumber,4,addr
372117210,street,Calle Cerrajería,addr
372117210,building,residential,regular
372117210,levels,3,building
372117210,source,catastro,regular
372117211,housenumber,41,addr
372117211,street,Calle Sierpes,addr
372117211,building,residential,regular
372117211,source,catastro,regular
372117212,housenumber,43,addr
372117212,street,Calle Sierpes,addr
372117212,building,residential,regular
372117212,source,catastro,regular
372117213,housenumber,45,addr
372117213,street,Calle Sierpes,addr
372117213,building,residential,regular
372117213,source,catastro,regular
372117214,housenumber,47,addr
372117214,street,Calle Sierpes,addr
372117214,building,residential,regular
372117214,source,catastro,regular
372117215,housenumber,5,addr
372117215,street,Calle Rivero,addr
372117215,building,residential,regular
372117215,source,catastro,regular
372117216,housenumber,6,addr
372117216,street,Calle Cerrajería,addr
372117216,building,residential,regular
372117216,levels,3,building
372117216,source,catastro,regular
372117217,housenumber,7,addr
372117217,street,Calle Rivero,addr
372117217,building,residential,regular
372117217,source,catastro,regular
372117218,housenumber,8,addr
372117218,street,Calle Cerrajería,addr
372117218,building,residential,regular
372117218,levels,3,building
372117218,source,catastro,regular
372117219,housenumber,9,addr
372117219,street,Calle Rivero,addr
372117219,building,residential,regular
372117219,source,catastro,regular
372503740,housenumber,10,addr
372503740,street,Calle Córdoba,addr
372503740,building,residential,regular
372503740,source,catastro,regular
372503741,housenumber,10,addr
372503741,street,Calle Lineros,addr
372503741,building,residential,regular
372503741,source,catastro,regular
372503742,housenumber,11,addr
372503742,street,Calle Lagar,addr
372503742,building,residential,regular
372503742,source,catastro,regular
372503743,housenumber,12,addr
372503743,street,Calle Córdoba,addr
372503743,building,residential,regular
372503743,source,catastro,regular
372503744,housenumber,12,addr
372503744,street,Calle Lineros,addr
372503744,building,residential,regular
372503744,source,catastro,regular
372503745,housenumber,13,addr
372503745,street,Calle Lagar,addr
372503745,building,residential,regular
372503745,source,catastro,regular
372503746,housenumber,13,addr
372503746,postcode,41003,addr
372503746,street,Plaza del Salvador,addr
372503746,building,residential,regular
372503746,levels,3,building
372503746,levels,0,roof
372503746,source,catastro,regular
372503747,housenumber,14,addr
372503747,street,Calle Córdoba,addr
372503747,building,residential,regular
372503747,source,catastro,regular
372503748,housenumber,14,addr
372503748,street,Plaza del Salvador,addr
372503748,building,residential,regular
372503748,levels,3,building
372503748,levels,1,roof
372503748,source,catastro,regular
372503749,housenumber,15,addr
372503749,street,Plaza del Salvador,addr
372503749,building,residential,regular
372503749,levels,3,building
372503749,levels,0,roof
372503749,source,catastro,regular
372503750,housenumber,16,addr
372503750,street,Calle Córdoba,addr
372503750,building,residential,regular
372503750,source,catastro,regular
372503751,housenumber,16,addr
372503751,street,Plaza del Salvador,addr
372503751,building,residential,regular
372503751,levels,3,building
372503751,levels,0,roof
372503751,source,catastro,regular
372503752,housenumber,17,addr
372503752,street,Calle Lagar,addr
372503752,building,residential,regular
372503752,source,catastro,regular
372503753,housenumber,17,addr
372503753,street,Plaza del Salvador,addr
372503753,building,residential,regular
372503753,source,catastro,regular
372503754,housenumber,18,addr
372503754,street,Plaza del Salvador,addr
372503754,building,residential,regular
372503754,source,catastro,regular
372503755,housenumber,2,addr
372503755,street,Calle Lineros,addr
372503755,building,residential,regular
372503755,source,catastro,regular
372503756,housenumber,21,addr
372503756,street,Calle Lagar,addr
372503756,building,residential,regular
372503756,source,catastro,regular
372503757,housenumber,23,addr
372503757,postcode,41003,addr
372503757,street,Calle Lagar,addr
372503757,building,residential,regular
372503757,source,catastro,regular
372503758,housenumber,3,addr
372503758,street,Calle Lagar,addr
372503758,building,residential,regular
372503758,source,catastro,regular
372503759,housenumber,39,addr
372503759,postcode,41003,addr
372503759,street,Calle Cuna,addr
372503759,building,residential,regular
372503759,source,catastro,regular
372503760,housenumber,4,addr
372503760,street,Calle Córdoba,addr
372503760,building,residential,regular
372503760,source,catastro,regular
372503761,housenumber,4,addr
372503761,street,Calle Lineros,addr
372503761,building,residential,regular
372503761,source,catastro,regular
372503762,housenumber,41,addr
372503762,postcode,41003,addr
372503762,street,Calle Cuna,addr
372503762,building,residential,regular
372503762,source,catastro,regular
372503763,housenumber,43,addr
372503763,postcode,41003,addr
372503763,street,Calle Cuna,addr
372503763,building,residential,regular
372503763,source,catastro,regular
372503764,housenumber,45,addr
372503764,postcode,41003,addr
372503764,street,Calle Cuna,addr
372503764,building,residential,regular
372503764,source,catastro,regular
372503765,housenumber,47,addr
372503765,postcode,41003,addr
372503765,street,Calle Cuna,addr
372503765,building,residential,regular
372503765,source,catastro,regular
372503766,housenumber,48,addr
372503766,postcode,41003,addr
372503766,street,Calle Cuna,addr
372503766,building,residential,regular
372503766,source,catastro,regular
372503767,housenumber,5,addr
372503767,street,Calle Lagar,addr
372503767,building,residential,regular
372503767,source,catastro,regular
372503768,housenumber,51,addr
372503768,postcode,41003,addr
372503768,street,Calle Cuna,addr
372503768,building,residential,regular
372503768,source,catastro,regular
372503769,housenumber,6,addr
372503769,street,Calle Córdoba,addr
372503769,building,residential,regular
372503769,source,catastro,regular
372503770,housenumber,6,addr
372503770,street,Calle Lineros,addr
372503770,building,residential,regular
372503770,source,catastro,regular
372503771,housenumber,8,addr
372503771,street,Calle Córdoba,addr
372503771,building,residential,regular
372503771,source,catastro,regular
372503772,housenumber,8,addr
372503772,street,Calle Lineros,addr
372503772,building,residential,regular
372503772,source,catastro,regular
372503773,housenumber,9,addr
372503773,street,Calle Lagar,addr
372503773,building,residential,regular
372503773,source,catastro,regular
372747801,housenumber,17,addr
372747801,street,Calle Cerrajería,addr
372747801,building,residential,regular
372747801,levels,2,building
372747801,name,Nicolas,regular
372747802,housenumber,1,addr
372747802,street,Calle Acetres,addr
372747802,building,residential,regular
372747802,source,catastro,regular
372747803,housenumber,12,addr
372747803,street,Calle Buiza y Mensaque,addr
372747803,building,residential,regular
372747803,levels,4,building
372747803,source,catastro,regular
372747804,housenumber,14,addr
372747804,street,Calle Buiza y Mensaque,addr
372747804,building,residential,regular
372747804,source,catastro,regular
372747805,housenumber,27,addr
372747805,street,Calle Cuna,addr
372747805,building,residential,regular
372747805,levels,3,building
372747805,source,catastro,regular
372747806,housenumber,3,addr
372747806,street,Calle Moreno López,addr
372747806,building,residential,regular
372747806,source,catastro,regular
372747807,city,Sevilla,addr
372747807,housenumber,31,addr
372747807,postcode,41003,addr
372747807,street,Calle Cuna,addr
372747807,building,residential,regular
372747807,levels,3,building
372747807,source,catastro,regular
372747808,city,Sevilla,addr
372747808,housenumber,33,addr
372747808,postcode,41003,addr
372747808,street,Calle Cuna,addr
372747808,building,residential,regular
372747808,levels,4,building
372747808,source,catastro,regular
372747809,city,Sevilla,addr
372747809,housenumber,35,addr
372747809,postcode,41003,addr
372747809,street,Calle Cuna,addr
372747809,building,residential,regular
372747809,levels,4,building
372747809,source,catastro,regular
372747810,housenumber,4,addr
372747810,street,Calle Moreno López,addr
372747810,building,residential,regular
372747810,source,catastro,regular
372747811,housenumber,5,addr
372747811,street,Calle Acetres,addr
372747811,building,residential,regular
372747811,source,catastro,regular
372747812,housenumber,6,addr
372747812,street,Calle Lagar,addr
372747812,building,residential,regular
372747812,source,catastro,regular
372747813,housenumber,7,addr
372747813,street,Calle Acetres,addr
372747813,building,residential,regular
372747813,levels,3,building
372747813,source,catastro,regular
372747814,housenumber,9,addr
372747814,street,Calle Acetres,addr
372747814,building,residential,regular
372747814,levels,3,building
372747814,source,catastro,regular
372747815,highway,steps,regular
372747815,incline,up,regular
372747815,source,survey,regular
372747815,surface,paving_stones,regular
372747815,tunnel,building_passage,regular
372747816,highway,footway,regular
372747816,surface,paving_stones,regular
372747817,building,residential,regular
372747817,levels,3,building
372747817,source,catastro,regular
373011343,highway,pedestrian,regular
373011343,name,Calle Vargas Campos,regular
373452696,landuse,grass,regular
373452696,leisure,garden,regular
373452697,landuse,grass,regular
373452697,leisure,garden,regular
373452699,landuse,grass,regular
373452699,leisure,garden,regular
373452706,landuse,grass,regular
373452706,leisure,garden,regular
373452708,highway,footway,regular
373452708,lit,yes,regular
375272898,barrier,chain,regular
375272898,source,ide.Sevilla,regular
375272898,date,2011,source
375272903,barrier,chain,regular
375272903,source,ide.Sevilla,regular
375272903,date,2011,source
375272904,barrier,chain,regular
375272904,source,ide.Sevilla,regular
375272904,date,2011,source
375272906,barrier,fence,regular
375272906,source,ide.Sevilla,regular
375272908,barrier,chain,regular
375272908,source,ide.Sevilla,regular
375272908,date,2011,source
375272909,barrier,fence,regular
375272909,source,ide.Sevilla,regular
375272910,barrier,fence,regular
375272910,source,ide.Sevilla,regular
375272911,leisure,garden,regular
375703365,barrier,chain,regular
375703365,source,ide.Sevilla,regular
375703365,date,2011,source
375703366,barrier,chain,regular
375703366,source,ide.Sevilla,regular
375703366,date,2011,source
375862734,housenumber,1,addr
375862734,street,Calle Cardenal Sanz y Fores,addr
375862734,building,residential,regular
375862734,source,catastro,regular
375862735,housenumber,1,addr
375862735,street,Calle Don Remondo,addr
375862735,building,residential,regular
375862735,source,catastro,regular
375862736,housenumber,16,addr
375862736,street,Calle Abades,addr
375862736,building,residential,regular
375862736,source,catastro,regular
375862737,housenumber,18,addr
375862737,street,Calle Abades,addr
375862737,building,residential,regular
375862737,source,catastro,regular
375862738,housenumber,20,addr
375862738,street,Calle Abades,addr
375862738,building,residential,regular
375862738,source,catastro,regular
375862739,housenumber,22,addr
375862739,street,Calle Abades,addr
375862739,building,residential,regular
375862739,source,catastro,regular
375862740,housenumber,24,addr
375862740,street,Calle Abades,addr
375862740,building,residential,regular
375862740,source,catastro,regular
375862741,housenumber,26,addr
375862741,street,Calle Abades,addr
375862741,building,residential,regular
375862741,source,catastro,regular
375862742,housenumber,3,addr
375862742,street,Calle Don Remondo,addr
375862742,building,residential,regular
375862742,source,catastro,regular
375862743,housenumber,5,addr
375862743,street,Calle Don Remondo,addr
375862743,building,residential,regular
375862743,source,catastro,regular
376691914,barrier,wall,regular
376691915,barrier,wall,regular
376691918,housenumber,10,addr
376691918,street,Plaza de Santa Cruz,addr
376691918,building,residential,regular
376691918,source,catastro,regular
376691919,housenumber,1,addr
376691919,street,Calle Nicolás Antonio,addr
376691919,building,house,regular
376691919,source,catastro,regular
376691921,housenumber,1,addr
376691921,street,Plaza de los Refinadores,addr
376691921,building,house,regular
376691921,source,catastro,regular
376691922,housenumber,1,addr
376691922,street,Plaza de los Refinadores,addr
376691922,building,house,regular
376691922,source,catastro,regular
376691923,housenumber,11,addr
376691923,street,Plaza de Santa Cruz,addr
376691923,building,house,regular
376691923,source,catastro,regular
376691925,housenumber,4,addr
376691925,street,Calle Mezquita,addr
376691925,building,house,regular
376691925,source,catastro,regular
376691926,housenumber,4,addr
376691926,street,Plaza de los Refinadores,addr
376691926,building,house,regular
376691926,source,catastro,regular
376691927,housenumber,5,addr
376691927,street,Plaza de Santa Cruz,addr
376691927,building,house,regular
376691927,source,catastro,regular
376691930,landuse,grass,regular
376691930,source,ide.Sevilla,regular
376691931,landuse,grass,regular
376691931,source,ide.Sevilla,regular
376691932,landuse,grass,regular
376691932,source,ide.Sevilla,regular
376691933,landuse,grass,regular
376691933,source,ide.Sevilla,regular
376691934,landuse,grass,regular
376691934,source,ide.Sevilla,regular
376691939,highway,steps,regular
376691941,highway,footway,regular
376908934,source,catastro,regular
376908937,source,catastro,regular
376908938,city,Sevilla,addr
376908938,country,ES,addr
376908938,housenumber,1,addr
376908938,postcode,41004,addr
376908938,street,Plaza de Santa Cruz,addr
376908938,amenity,embassy,regular
376908938,building,civic,regular
376908938,country,FR,regular
376908938,diplomatic,consulate_general,regular
376908938,fax,+34 954 293 181,regular
376908938,name,Consulado General de Francia en Sevilla,regular
376908938,fr,Consulat Général de France à Séville,name
376908938,phone,+34 954 293 200,regular
376908938,target,ES,regular
376908938,website,https://es.ambafrance.org/-Consulat-general-a-Seville-,regular
376908939,housenumber,15,addr
376908939,street,Calle Santa Teresa,addr
376908939,building,hotel,regular
376908939,name,Hostal Toledo,regular
376908939,stars,1,regular
376908939,tourism,hotel,regular
376908940,housenumber,17,addr
376908940,street,Calle Santa Teresa,addr
376908940,building,house,regular
376908940,source,catastro,regular
376908941,highway,footway,regular
376908941,lit,no,regular
376908941,source,ide.Sevilla,regular
376908942,highway,footway,regular
376908942,lit,no,regular
376908942,source,ide.Sevilla,regular
376908943,highway,footway,regular
376908943,lit,yes,regular
376908943,source,ide.Sevilla,regular
376908944,highway,steps,regular
376908944,incline,down,regular
376908944,lit,no,regular
376908944,source,ide.Sevilla,regular
376908945,highway,footway,regular
376908945,lit,no,regular
376908945,source,ide.Sevilla,regular
376908946,highway,steps,regular
376908946,incline,down,regular
376908946,lit,no,regular
376908946,source,ide.Sevilla,regular
376908947,highway,footway,regular
376908947,lit,no,regular
376908947,source,ide.Sevilla,regular
376908948,highway,footway,regular
376908948,lit,no,regular
376908948,source,ide.Sevilla,regular
376908949,highway,steps,regular
376908949,incline,down,regular
376908949,lit,no,regular
376908949,source,ide.Sevilla,regular
376908950,highway,steps,regular
376908950,incline,down,regular
376908950,lit,no,regular
376908950,source,ide.Sevilla,regular
376908951,highway,footway,regular
376908951,lit,no,regular
376908951,source,ide.Sevilla,regular
376908952,highway,footway,regular
376908952,lit,no,regular
376908952,source,ide.Sevilla,regular
376908953,highway,steps,regular
376908953,incline,down,regular
376908953,lit,no,regular
376908953,source,ide.Sevilla,regular
377733250,housenumber,2,addr
377733250,street,Calle Puerta la Carne,addr
377733250,building,hotel,regular
377733250,levels,3,building
377733250,facebook,https://www.facebook.com/pages/category/Hotel-Resort/Hotel-Puerta-de-Sevilla-678439398951757/,contact
377733250,image,https://images.mapillary.com/O_VJqJcwszT3UT6IP5I3Vw/thumb-2048.jpg,regular
377733250,mapillary,https://www.mapillary.com/map/im/O_VJqJcwszT3UT6IP5I3Vw,regular
377733250,name,Hotel Puerta de Sevilla,regular
377733250,phone,+34 954 98 72 70,regular
377733250,phone_1,+34 954 987 360,regular
377733250,source,ide.Sevilla,regular
377733250,tourism,hotel,regular
377733250,website,https://www.hotelpuertadesevilla.com/,regular
377733251,housenumber,1,addr
377733251,street,Calle Puerta la Carne,addr
377733251,building,house,regular
377733251,levels,2,building
377733252,housenumber,2,addr
377733252,street,Calle Conquista,addr
377733252,building,apartments,regular
377733252,levels,3,building
377733253,housenumber,2,addr
377733253,street,Paseo Catalina de Ribera,addr
377733253,building,apartments,regular
377733253,levels,3,building
377733253,source,ide.Sevilla,regular
377733254,housenumber,3,addr
377733254,street,Calle Puerta la Carne,addr
377733254,building,house,regular
377733254,levels,2,building
377733255,housenumber,3,addr
377733255,street,Paseo Catalina de Ribera,addr
377733255,building,apartments,regular
377733255,levels,3,building
377733255,source,ide.Sevilla,regular
377733256,housenumber,4,addr
377733256,street,Calle Puerta la Carne,addr
377733256,building,apartments,regular
377733256,levels,3,building
377733256,source,ide.Sevilla,regular
377733257,housenumber,4,addr
377733257,street,Paseo Catalina de Ribera,addr
377733257,building,apartments,regular
377733257,levels,3,building
377733257,source,ide.Sevilla,regular
377733258,housenumber,5,addr
377733258,street,Avenida Menéndez Pelayo,addr
377733258,building,apartments,regular
377733258,levels,3,building
377733258,source,ide.Sevilla,regular
377733259,housenumber,6,addr
377733259,street,Calle Puerta la Carne,addr
377733259,building,apartments,regular
377733259,levels,3,building
377733259,source,ide.Sevilla,regular
377733260,housenumber,7,addr
377733260,street,Calle Puerta la Carne,addr
377733260,building,house,regular
377733260,levels,3,building
377733261,housenumber,8,addr
377733261,street,Calle Puerta la Carne,addr
377733261,building,apartments,regular
377733261,levels,3,building
377733261,source,ide.Sevilla,regular
377733262,amenity,restaurant,regular
377733262,building,commercial,regular
377733262,levels,2,building
377733262,cuisine,japanese,regular
377733262,name,You Sushi,regular
377733263,building,apartments,regular
377733263,levels,3,building
378015533,architecture,renaissance;arabic,building
378015533,colour,#ebc09e,building
378015533,levels,35,building
378015533,material,brick,building
378015533,part,yes,building
378015533,height,60.45,regular
378015533,min_height,0,regular
378015533,name,Cuerpo de campanas,regular
378015533,colour,#ebc09e,roof
378015533,shape,flat,roof
378015533,source,http://hdl.handle.net/10261/20324,regular
378015534,architecture,renaissance,building
378015534,colour,#ebc09e,building
378015534,material,stone,building
378015534,part,yes,building
378015534,height,81.00,regular
378015534,min_height,74.40,regular
378015534,name,Cuerpo de las caramolas o redondo,regular
378015534,colour,#ebc09e,roof
378015534,shape,flat,roof
378015534,source,http://hdl.handle.net/10261/20324,regular
378015535,architecture,renaissance,building
378015535,colour,#ebc09e,building
378015535,material,brick,building
378015535,part,yes,building
378015535,height,74.40,regular
378015535,min_height,65.30,regular
378015535,name,Cuerpo de las estrellas o del pozo,regular
378015535,colour,#ebc09e,roof
378015535,shape,flat,roof
378015535,source,http://hdl.handle.net/10261/20324,regular
378015536,architecture,renaissance,building
378015536,colour,#ebc09e,building
378015536,material,brick,building
378015536,part,yes,building
378015536,height,65.30,regular
378015536,min_height,60.45,regular
378015536,name,Cuerpo del reloj,regular
378015536,colour,#ebc09e,roof
378015536,shape,flat,roof
378015536,source,http://hdl.handle.net/10261/20324,regular
378015537,architecture,renaissance,building
378015537,colour,#ebc09e,building
378015537,material,stone,building
378015537,part,yes,building
378015537,height,87.00,regular
378015537,min_height,81.00,regular
378015537,name,La tinaja o penacho,regular
378015537,colour,#ebc09e,roof
378015537,shape,dome,roof
378015537,source,http://hdl.handle.net/10261/20324,regular
378332092,part,yes,building
378332092,height,25.4,regular
378332092,shape,flat,roof
378332092,source,http://hdl.handle.net/10261/20324,regular
378332093,part,yes,building
378332093,height,42,regular
378332093,shape,flat,roof
378332093,source,http://hdl.handle.net/10261/20324,regular
378332094,part,yes,building
378332094,height,25.4,regular
378332094,shape,flat,roof
378332094,source,http://hdl.handle.net/10261/20324,regular
378332095,part,yes,building
378332095,height,9.8,regular
378332095,shape,flat,roof
378332095,source,http://hdl.handle.net/10261/20324,regular
378332096,architecture,renaissance,building
378332096,colour,#c09f77,building
378332096,material,stone,building
378332096,part,yes,building
378332096,height,43,regular
378332096,min_height,36.8,regular
378332096,colour,#c09f77,roof
378332096,shape,pyramidal,roof
378332096,source,http://hdl.handle.net/10261/20324,regular
378332098,architecture,renaissance,building
378332098,colour,#c09f77,building
378332098,material,stone,building
378332098,part,yes,building
378332098,height,36.8,regular
378332098,min_height,32,regular
378332098,colour,#c09f77,roof
378332098,shape,flat,roof
378332098,source,http://hdl.handle.net/10261/20324,regular
378332099,part,yes,building
378332099,height,24.4,regular
378332099,shape,flat,roof
378332099,source,http://hdl.handle.net/10261/20324,regular
378332100,part,yes,building
378332100,height,18,regular
378332100,shape,flat,roof
378332100,source,http://hdl.handle.net/10261/20324,regular
378332102,part,yes,building
378332102,height,36,regular
378332102,shape,flat,roof
378332102,source,http://hdl.handle.net/10261/20324,regular
378332103,part,yes,building
378332103,height,36,regular
378332103,shape,flat,roof
378332103,source,http://hdl.handle.net/10261/20324,regular
378332104,part,yes,building
378332104,height,36,regular
378332104,shape,flat,roof
378332104,source,http://hdl.handle.net/10261/20324,regular
378332105,part,yes,building
378332105,height,32,regular
378332105,shape,flat,roof
378332105,source,http://hdl.handle.net/10261/20324,regular
378332106,part,yes,building
378332106,height,36,regular
378332106,shape,flat,roof
378332106,source,http://hdl.handle.net/10261/20324,regular
378332107,architecture,renaissance,building
378332107,colour,#e4d3a6,building
378332107,material,stone,building
378332107,part,yes,building
378332107,height,25.4,regular
378332107,colour,#e4d3a6,roof
378332107,shape,flat,roof
378332107,source,http://hdl.handle.net/10261/20324,regular
378332108,architecture,renaissance,building
378332108,colour,#c09f77,building
378332108,material,stone,building
378332108,part,yes,building
378332108,height,32,regular
378332108,min_height,25.4,regular
378332108,colour,#c09f77,roof
378332108,shape,dome,roof
378332108,source,http://hdl.handle.net/10261/20324,regular
378332109,part,yes,building
378332109,height,20,regular
378332109,shape,flat,roof
378332109,source,http://hdl.handle.net/10261/20324,regular
378332110,part,yes,building
378332110,height,20,regular
378332110,shape,flat,roof
378332110,source,http://hdl.handle.net/10261/20324,regular
378538882,part,yes,building
378538882,height,18.6,regular
378538882,shape,dome,roof
378538882,source,http://hdl.handle.net/10261/20324,regular
378538887,part,yes,building
378538887,height,33,regular
378538887,min_height,28.8,regular
378538887,shape,dome,roof
378538887,source,http://hdl.handle.net/10261/20324,regular
378538890,part,yes,building
378538890,height,41.4,regular
378538890,min_height,34,regular
378538890,shape,dome,roof
378538890,source,http://hdl.handle.net/10261/20324,regular
378538894,part,yes,building
378538894,height,37,regular
378538894,min_height,32,regular
378538894,shape,dome,roof
378538894,source,http://hdl.handle.net/10261/20324,regular
378538897,part,yes,building
378538897,height,34,regular
378538897,shape,flat,roof
378538897,source,http://hdl.handle.net/10261/20324,regular
378538901,part,yes,building
378538901,height,28.8,regular
378538901,min_height,20.6,regular
378538901,shape,dome,roof
378538901,source,http://hdl.handle.net/10261/20324,regular
378538907,part,yes,building
378538907,height,15,regular
378538907,min_height,12,regular
378538907,shape,dome,roof
378538907,source,http://hdl.handle.net/10261/20324,regular
378538911,part,yes,building
378538911,height,12,regular
378538911,shape,flat,roof
378538911,source,http://hdl.handle.net/10261/20324,regular
378538934,part,yes,building
378538934,height,20,regular
378538934,shape,flat,roof
378538934,source,http://hdl.handle.net/10261/20324,regular
378737964,part,yes,building
378737964,height,49,regular
378737964,shape,pyramidal,roof
378737964,source,http://hdl.handle.net/10261/20324,regular
378737965,part,yes,building
378737965,height,49,regular
378737965,shape,pyramidal,roof
378737965,source,http://hdl.handle.net/10261/20324,regular
378737966,part,yes,building
378737966,height,49,regular
378737966,shape,pyramidal,roof
378737966,source,http://hdl.handle.net/10261/20324,regular
378737968,part,yes,building
378737968,height,49,regular
378737968,shape,pyramidal,roof
378737968,source,http://hdl.handle.net/10261/20324,regular
378737969,part,yes,building
378737969,height,18,regular
378737969,shape,flat,roof
378737969,source,http://hdl.handle.net/10261/20324,regular
378737970,part,yes,building
378737970,height,25.4,regular
378737970,shape,dome,roof
378737970,source,http://hdl.handle.net/10261/20324,regular
378737971,part,yes,building
378737971,height,25.4,regular
378737971,shape,flat,roof
378737971,source,http://hdl.handle.net/10261/20324,regular
378737972,part,yes,building
378737972,height,25.4,regular
378737972,shape,flat,roof
378737972,source,http://hdl.handle.net/10261/20324,regular
378737974,part,yes,building
378737974,height,43.4,regular
378737974,shape,flat,roof
378737974,source,http://hdl.handle.net/10261/20324,regular
378737975,part,yes,building
378737975,height,16,regular
378737975,shape,gabled,roof
378737976,part,yes,building
378737976,height,43.4,regular
378737976,shape,flat,roof
378737976,source,http://hdl.handle.net/10261/20324,regular
378737977,part,yes,building
378737977,height,43.4,regular
378737977,shape,flat,roof
378737977,source,http://hdl.handle.net/10261/20324,regular
378737978,part,yes,building
378737978,height,43.4,regular
378737978,shape,flat,roof
378737978,source,http://hdl.handle.net/10261/20324,regular
378737980,part,yes,building
378737980,height,40,regular
378737980,shape,pyramidal,roof
378737981,part,yes,building
378737981,height,40,regular
378737981,shape,pyramidal,roof
378737982,part,yes,building
378737982,height,24,regular
378737982,shape,flat,roof
378737983,part,yes,building
378737983,height,16,regular
378737983,shape,gabled,roof
378737984,part,yes,building
378737984,height,16,regular
378737984,shape,gabled,roof
378737985,part,yes,building
378737985,height,16,regular
378737985,shape,gabled,roof
378747224,barrier,chain,regular
378747224,bicycle,yes,regular
378747224,foot,yes,regular
378747224,source,survey,regular
378926437,part,yes,building
378926437,height,27,regular
378926437,colour,#ece2c7,roof
378926437,shape,flat,roof
378926437,source,http://hdl.handle.net/10261/20324,regular
381307723,housenumber,10,addr
381307723,street,Calle Fernández y González,addr
381307723,building,apartments,regular
381307723,source,catastro,regular
381307724,housenumber,12,addr
381307724,street,Calle Fernández y González,addr
381307724,building,apartments,regular
381307724,source,catastro,regular
381307725,housenumber,8,addr
381307725,street,Calle Fernández y González,addr
381307725,building,apartments,regular
381307725,source,catastro,regular
381307726,housenumber,1,addr
381307726,street,Calle Joaquín Guichot,addr
381307726,building,commercial,regular
381307726,levels,7,building
381307727,street,Calle Fernández y González,addr
381307727,building,apartments,regular
381307727,levels,7,building
381450039,level,-1,regular
381450039,name,Trinchera de las vías,regular
381451327,bicycle,permissive,regular
381451327,crossing,unknown,regular
381451327,footway,crossing,regular
381451327,highway,footway,regular
381451327,level,1,regular
381451327,motor_vehicle,no,regular
381451327,name,Pasarela sobre vías,regular
381451327,surface,concrete,regular
381451550,building,residential,regular
381451794,area,no,regular
381451821,area,no,regular
381453230,area,no,regular
381453231,building,residential,regular
382350696,building,residential,regular
382350696,source,ide.Sevilla,regular
382350697,barrier,wall,regular
382350698,leisure,pitch,regular
382350698,sport,soccer;handball,regular
382350702,housenumber,1,addr
382350702,street,Calle Meson del Moro,addr
382350702,building,residential,regular
382350702,source,ide.Sevilla,regular
382350703,housenumber,15,addr
382350703,street,Calle Ximénez de Enciso,addr
382350703,building,residential,regular
382350703,source,ide.Sevilla,regular
382441639,housenumber,1,addr
382441639,street,Plaza de los Venerables,addr
382441639,building,house,regular
382441639,levels,3,building
382441639,source,catastro,regular
382441643,housenumber,2,addr
382441643,street,Plaza de los Venerables,addr
382441643,building,house,regular
382441643,levels,3,building
382441643,source,catastro,regular
382441646,housenumber,22,addr
382441646,street,Calle Lope de Rueda,addr
382441646,building,house,regular
382441646,levels,3,building
382441646,source,catastro,regular
382441654,housenumber,3,addr
382441654,street,Calle Reinoso,addr
382441654,building,house,regular
382441654,levels,3,building
382441654,source,catastro,regular
382441657,housenumber,3,addr
382441657,street,Plaza de los Venerables,addr
382441657,building,house,regular
382441657,levels,3,building
382441657,source,catastro,regular
382441662,housenumber,5,addr
382441662,street,Calle Reinoso,addr
382441662,building,house,regular
382441662,levels,3,building
382441662,source,catastro,regular
382441663,housenumber,5,addr
382441663,street,Plaza de los Venerables,addr
382441663,building,hotel,regular
382441663,levels,4,building
382441663,name,Hosteria del Laurel,regular
382441663,rooms,21,regular
382441663,source,catastro,regular
382441663,stars,2,regular
382441663,tourism,hotel,regular
382441663,website,http://www.hosteriadellaurel.com/,regular
382441666,housenumber,7,addr
382441666,street,Calle Reinoso,addr
382441666,building,house,regular
382441666,levels,3,building
382441666,source,catastro,regular
382441670,building,service,regular
382441670,source,catastro,regular
382462777,barrier,wall,regular
382462793,housenumber,1,addr
382462793,street,Calle Cristóbal de Castillejo,addr
382462793,building,apartments,regular
382462793,levels,4,building
382462793,source,catastro,regular
382501525,city,Sevilla,addr
382501525,housenumber,35,addr
382501525,postcode,41004,addr
382501525,street,Ximénez de Enciso,addr
382501525,building,hotel,regular
382501525,levels,4,building
382501525,name,Hotel Rey Alfonso X,regular
382501525,stars,4,regular
382501525,tourism,hotel,regular
382501525,website,https://www.hotelreyalfonsox.es/,regular
382501528,housenumber,24,addr
382501528,street,Calle San José,addr
382501528,building,apartments,regular
